2016-04-25 12:12:51am  -  select * from fn_pedidosdescartaborrado_insert(909,1) AS retorno;
2016-09-28 11:17:22pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-09-28 11:17:23pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:18:25pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-09-28 11:18:28pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:20:40pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-09-28 11:20:42pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:20:49pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-09-28 11:20:50pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:22:34pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:25:44pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:26:51pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:27:31pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:28:19pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:28:57pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:29:17pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:29:33pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:33:54pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:36:09pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:36:42pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:37:08pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:37:13pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:39:48pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:39:57pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-09-28 11:40:10pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-10-11 10:30:48pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 10:30:49pm  -  select *from fn_cat_vendedor_select();
2016-10-11 10:31:45pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 10:31:46pm  -  select *from fn_cat_vendedor_select();
2016-10-11 10:31:50pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 10:32:11pm  -  select * from fn_vendedor_insert(0::bigint,'2':: bigint,'pedro'::varchar, '2016-10-05'::timestamp, 'los alcanfores'::varchar);
2016-10-11 10:32:14pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 10:32:15pm  -  select *from fn_cat_vendedor_select();
2016-10-11 10:35:51pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 10:36:05pm  -  select * from fn_vendedor_insert(0::bigint,'5':: bigint,'luis'::varchar, '2016-10-01'::timestamp, 'angeles'::varchar);
2016-10-11 10:36:09pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 10:36:10pm  -  select *from fn_cat_vendedor_select();
2016-10-11 10:45:25pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 10:45:48pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 10:45:48pm  -  select *from fn_cat_vendedor_select();
2016-10-11 10:46:05pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 10:46:06pm  -  select * from fn_facturas_pendientes_pagar() order by nombre_cliente;
2016-10-11 10:46:12pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 10:46:13pm  -  select * from fn_informacion_facturas_pagar(16::bigint);
2016-10-11 10:46:14pm  -  select * from fn_ctl_abonos_select_id(16::bigint);
2016-10-11 11:00:15pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:00:16pm  -  select * from fn_informacion_facturas_pagar(16::bigint);
2016-10-11 11:00:17pm  -  select * from fn_ctl_abonos_select_id(16::bigint);
2016-10-11 11:01:16pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:01:17pm  -  select * from fn_informacion_facturas_pagar(16::bigint);
2016-10-11 11:01:18pm  -  select * from fn_ctl_abonos_select_id(16::bigint);
2016-10-11 11:03:27pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:03:28pm  -  select * from fn_facturas_pendientes_pagar() order by nombre_cliente;
2016-10-11 11:03:36pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:03:37pm  -  select * from fn_informacion_facturas_pagar(16::bigint);
2016-10-11 11:03:38pm  -  select * from fn_ctl_abonos_select_id(16::bigint);
2016-10-11 11:13:29pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:13:30pm  -  select * from fn_informacion_facturas_pagar(16::bigint);
2016-10-11 11:13:31pm  -  select * from fn_ctl_abonos_select_id(16::bigint);
2016-10-11 11:13:51pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:13:52pm  -  select * from fn_informacion_facturas_pagar(16::bigint);
2016-10-11 11:13:53pm  -  select * from fn_ctl_abonos_select_id(16::bigint);
2016-10-11 11:15:12pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:15:12pm  -  select * from fn_informacion_facturas_pagar(16::bigint);
2016-10-11 11:15:13pm  -  select * from fn_ctl_abonos_select_id(16::bigint);
2016-10-11 11:20:17pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 11:20:18pm  -  select *from fn_cat_vendedor_select();
2016-10-11 11:21:06pm  -  select id_puesto as id, puesto as value, puesto as label from fn_cat_puesto_select() where puesto like '%%';
2016-10-11 11:22:05pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-10-11 11:22:31pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-10-11 11:23:26pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:23:27pm  -  select * from fn_facturas_pendientes_pagar() order by nombre_cliente;
2016-10-11 11:23:37pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:23:38pm  -  select * from fn_informacion_facturas_pagar(16::bigint);
2016-10-11 11:23:39pm  -  select * from fn_ctl_abonos_select_id(16::bigint);
2016-10-11 11:24:06pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:24:07pm  -  select * from fn_informacion_facturas_pagar(59::bigint);
2016-10-11 11:24:08pm  -  select * from fn_ctl_abonos_select_id(59::bigint);
2016-10-11 11:24:48pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:24:49pm  -  select * from fn_informacion_facturas_pagar(29::bigint);
2016-10-11 11:24:50pm  -  select * from fn_ctl_abonos_select_id(29::bigint);
2016-10-11 11:25:03pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-11 11:25:04pm  -  select * from fn_informacion_facturas_pagar(29::bigint);
2016-10-11 11:25:05pm  -  select * from fn_ctl_abonos_select_id(29::bigint);
2016-10-11 11:26:21pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-10-11 11:26:52pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-10-11 11:27:21pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-10-11 11:35:04pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-10-11 11:35:49pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro = now()::date 
2016-10-11 11:38:41pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro between '2016-07-01' and '2016-10-19' 
2016-10-11 11:39:15pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro between '2016-07-01' and '2016-10-20' 
2016-10-11 11:43:03pm  -  select COALESCE(sum(total),0) as total from fn_consulta_total_abonos_facturas_pendiente_liquidar()  where fecha_registro between '2016-07-01' and '2016-10-11' 
2016-10-12 12:10:31am  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-10-12 12:10:32am  -  select * from fn_user_select();
2016-10-12 12:10:33am  -  select * from fn_user_select(9);
2016-10-12 12:10:34am  -  select * from fn_invent_select() ORDER BY descripcion;
2016-10-12 12:10:35am  -  select * from fn_tipopago_select() ORDER BY descripcion;
2016-10-12 12:10:35am  -  select * from fn_plazospago_select(1) ORDER BY id_plazo;
2016-10-12 12:10:36am  -  select (NOW()::DATE + 0 + num_dias) AS fechavence from fn_plazospago_select(1) WHERE id_plazo= 1;
2016-10-12 12:10:37am  -  select (NOW()::DATE + 0 + num_dias) AS fechavence from fn_plazospago_select(1) WHERE id_plazo= 1;
2016-10-12 12:10:38am  -  select * from fn_periodocobro_select(1) ORDER BY id_periodo;
2016-10-12 12:10:39am  -  SELECT * FROM fn_cat_vendedor_select() WHERE id_puesto = 2 AND UPPER(activo) = 'ACTIVO';
2016-10-12 12:10:40am  -  SELECT * FROM fn_cat_vendedor_select() WHERE id_puesto = 1 AND UPPER(activo) = 'ACTIVO';
2016-10-12 12:10:41am  -  SELECT * FROM fn_variables_select(3,1);
2016-10-14 09:24:08pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-14 09:24:09pm  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-14 09:24:12pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-14 09:28:13pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-14 09:28:20pm  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-14 09:28:21pm  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:30:46am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:30:47am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:33:06am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:33:07am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:39:30am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:39:31am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:39:39am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:39:44am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:39:45am  -  select * from fn_facturas_pendientes_pagar() order by nombre_cliente;
2016-10-15 06:39:49am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:39:50am  -  select * from fn_informacion_facturas_pagar(61::bigint);
2016-10-15 06:39:51am  -  select * from fn_ctl_abonos_select_id(61::bigint);
2016-10-15 06:39:59am  -  select * from fn_ctl_abonos_insert(61::bigint,9::bigint,495.83::float,'5'::varchar,0::smallint);
2016-10-15 06:40:00am  -  select * from fn_informacion_facturas_pagar(61::bigint);
2016-10-15 06:40:01am  -  select * from fn_ctl_abonos_select_id(61::bigint);
2016-10-15 06:40:01am  -  select * from fn_facturas_pendientes_pagar() order by nombre_cliente;
2016-10-15 06:40:14am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:40:19am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:40:20am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:41:00am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:41:01am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:41:43am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:41:44am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:42:39am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:42:40am  -  select nombre_cliente, folio_factura, 
									total_abonos, ultimo_abono::date
								from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:43:07am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:43:08am  -  select nombre_cliente, folio_factura, 
									total_abonos, ultimo_abono::date
								from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:43:20am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:43:28am  -  select nombre_cliente, folio_factura, 
									total_abonos, ultimo_abono::date
								from fn_reporte_abonos_select()  where ultimo_abono::date between '2016-10-01' and '2016-10-15'  order by 1;
2016-10-15 06:45:15am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:45:16am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:46:09am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:46:10am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:46:33am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:46:34am  -  select *
						  from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1;
2016-10-15 06:46:46am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:46:47am  -  select nombre_cliente, folio_factura, 
									total_abonos, ultimo_abono::date
								from fn_reporte_abonos_select()  where ultimo_abono::date = now()::Date order by 1, 4;
2016-10-15 06:46:53am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:47:55am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:48:51am  -  select idu_cobrador as id, nombre_cobrador as value, 
					nombre_cobrador as label from fn_consulta_cobrador_select() 
					where nombre_cobrador like '%%'; 
2016-10-15 06:53:45am  -  select idproveedor as id, nombre_proveedor as value, nombre_proveedor as label from fn_cat_proveedores_select() where activo = 'ACTIVO' and nombre_proveedor like '%%';
2016-10-15 06:53:46am  -  select idconcepto as id, concepto as value, concepto as label from fn_cat_concepto_gastos_select() where concepto like '%%';
2016-10-15 06:53:47am  -  select * from fn_cat_inventario_select() WHERE status != 'DEVOLUCION';
2016-10-15 06:54:22am  -  select idproveedor as id, nombre_proveedor as value, nombre_proveedor as label from fn_cat_proveedores_select() where activo = 'ACTIVO' and nombre_proveedor like '%%';
2016-10-15 06:54:23am  -  select idconcepto as id, concepto as value, concepto as label from fn_cat_concepto_gastos_select() where concepto like '%%';
2016-10-15 06:54:25am  -  select * from fn_cat_inventario_select() WHERE status != 'DEVOLUCION';
2016-10-15 07:31:04am  -  select idproveedor as id, nombre_proveedor as value, nombre_proveedor as label from fn_cat_proveedores_select() where activo = 'ACTIVO' and nombre_proveedor like '%%';
2016-10-15 07:31:04am  -  select idconcepto as id, concepto as value, concepto as label from fn_cat_concepto_gastos_select() where concepto like '%%';
2016-10-15 07:31:05am  -  select * from fn_cat_inventario_select() WHERE status != 'DEVOLUCION';
2016-10-15 07:46:42am  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-10-15 07:46:43am  -  select * from fn_user_select();
2016-10-15 07:46:44am  -  select * from fn_user_select(9);
2016-10-15 07:46:45am  -  select * from fn_invent_select() ORDER BY descripcion;
2016-10-15 07:46:46am  -  select * from fn_tipopago_select() ORDER BY descripcion;
2016-10-15 07:46:46am  -  select * from fn_plazospago_select(1) ORDER BY id_plazo;
2016-10-15 07:46:47am  -  select (NOW()::DATE + 0 + num_dias) AS fechavence from fn_plazospago_select(1) WHERE id_plazo= 1;
2016-10-15 07:46:48am  -  select (NOW()::DATE + 0 + num_dias) AS fechavence from fn_plazospago_select(1) WHERE id_plazo= 1;
2016-10-15 07:46:49am  -  select * from fn_periodocobro_select(1) ORDER BY id_periodo;
2016-10-15 07:46:50am  -  SELECT * FROM fn_cat_vendedor_select() WHERE id_puesto = 2 AND UPPER(activo) = 'ACTIVO';
2016-10-15 07:46:51am  -  SELECT * FROM fn_cat_vendedor_select() WHERE id_puesto = 1 AND UPPER(activo) = 'ACTIVO';
2016-10-15 07:46:52am  -  SELECT * FROM fn_variables_select(3,1);
2016-10-15 08:18:43am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:12:56am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:15:44am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:16:08am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:16:29am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:16:51am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:17:16am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:18:06am  -  select * from fn_cuenta_incobrables_id(1::bigint);
2016-10-15 09:18:17am  -  select * from fn_cuenta_incobrables_id(1::bigint);
2016-10-15 09:18:29am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:18:35am  -  select * from fn_cuenta_incobrables_id(1::bigint);
2016-10-15 09:21:04am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:21:34am  -  select * from fn_cuenta_incobrables_id(1::bigint);
2016-10-15 09:22:54am  -  select * from fn_cuenta_incobrables_id(1::bigint);
2016-10-15 09:23:18am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:23:23am  -  select * from fn_cuenta_incobrables_id(1::bigint);
2016-10-15 09:23:28am  -  select * from fn_cuenta_incobrables_id(1::bigint);
2016-10-15 09:23:44am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:24:15am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:24:20am  -  select * from fn_cuenta_incobrables_id(1::bigint);
2016-10-15 09:24:28am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:29:52am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:30:23am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:30:43am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:31:59am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:32:39am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 09:35:15am  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 03:30:09pm  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 03:30:24pm  -  select * from fn_crear_cuenta_incobrables(11::bigint);
2016-10-15 03:53:15pm  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 03:57:43pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-10-15 03:57:44pm  -  select * from fn_user_select();
2016-10-15 03:57:45pm  -  select * from fn_user_select(9);
2016-10-15 03:57:46pm  -  select * from fn_invent_select() ORDER BY descripcion;
2016-10-15 03:57:46pm  -  select * from fn_tipopago_select() ORDER BY descripcion;
2016-10-15 03:57:47pm  -  select * from fn_plazospago_select(1) ORDER BY id_plazo;
2016-10-15 03:57:48pm  -  select (NOW()::DATE + 0 + num_dias) AS fechavence from fn_plazospago_select(1) WHERE id_plazo= 1;
2016-10-15 03:57:49pm  -  select (NOW()::DATE + 0 + num_dias) AS fechavence from fn_plazospago_select(1) WHERE id_plazo= 1;
2016-10-15 03:57:50pm  -  select * from fn_periodocobro_select(1) ORDER BY id_periodo;
2016-10-15 03:57:51pm  -  SELECT * FROM fn_cat_vendedor_select() WHERE id_puesto = 2 AND UPPER(activo) = 'ACTIVO';
2016-10-15 03:57:52pm  -  SELECT * FROM fn_cat_vendedor_select() WHERE id_puesto = 1 AND UPPER(activo) = 'ACTIVO';
2016-10-15 03:57:53pm  -  SELECT * FROM fn_variables_select(3,1);
2016-10-15 03:59:12pm  -  select * from fn_cuenta_incobrables();
2016-10-15 03:59:25pm  -  select * from fn_cuenta_incobrables();
2016-10-15 03:59:57pm  -  select * from fn_cuenta_incobrables();
2016-10-15 04:00:16pm  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 04:02:08pm  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 04:04:14pm  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 04:05:32pm  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 04:06:22pm  -  select * from fn_cuenta_incobrables_id(11::bigint);
2016-10-15 04:47:51pm  -  select * from fn_cuenta_incobrables_id(12::bigint);
2016-10-15 04:48:30pm  -  select * from fn_crear_cuenta_incobrables(12::bigint, 'abc'::varchar);
2016-10-15 04:48:30pm  -  "Error: SQLSTATE[42501]: Insufficient privilege: 7 ERROR:  permission denied for relation ctl_cuentas_incobrables_justificacion\nCONTEXT:  SQL statement \"insert into ctl_cuentas_incobrables_justificacion ( id_folio, justificacion) values (iidfoliofactura, sJustificacion)\"\nPL\/pgSQL function fn_crear_cuenta_incobrables(bigint,character varying) line 8 at SQL statement"
2016-10-15 04:51:18pm  -  select * from fn_cuenta_incobrables_id(12::bigint);
2016-10-15 04:51:28pm  -  select * from fn_crear_cuenta_incobrables(12::bigint, 'abc'::character varying);
2016-10-15 04:51:28pm  -  "Error: SQLSTATE[42501]: Insufficient privilege: 7 ERROR:  permission denied for relation ctl_cuentas_incobrables_justificacion\nCONTEXT:  SQL statement \"insert into ctl_cuentas_incobrables_justificacion ( id_folio, justificacion) values (iidfoliofactura, sJustificacion)\"\nPL\/pgSQL function fn_crear_cuenta_incobrables(bigint,character varying) line 8 at SQL statement"
2016-10-15 04:52:22pm  -  select * from fn_crear_cuenta_incobrables(12::bigint, 'abc'::character varying);
