2016-02-23 04:59:15pm  -  select * from fn_cotizacionpendientes_select(4);
2016-03-02 07:45:00am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-02'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:45:04am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 07:45:04am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:45:05am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:45:05am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-03'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:45:05am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:45:05am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-03'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:45:08am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 07:45:08am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:45:10am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:45:10am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:45:10am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:45:10am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:45:20am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 07:45:20am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:45:31am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:45:31am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:45:31am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:45:31am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:46:44am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 07:46:44am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:46:47am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:46:47am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:46:47am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:46:47am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:47:06am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 07:47:06am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:47:08am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:47:08am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-01'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:47:08am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:47:08am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-01'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:47:12am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 07:47:12am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:47:27am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:47:27am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-04'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:47:27am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:47:27am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-04'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:47:41am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:47:41am  -  select * from fn_invent_select() ORDER BY id_articulo;
2016-03-02 07:47:45am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:47:45am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = NOW()::DATE AND TRIM(detallepedido) != '' ORDER BY fechapedido,region DESC;
2016-03-02 07:47:45am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:47:45am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE < NOW()::DATE AND TRIM(detallepedido) != '' ORDER BY fechapedido,region DESC;
2016-03-02 07:47:45am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:47:47am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:47:47am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE <= NOW()::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:47:47am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:47:49am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:47:49am  -  select * from fn_invent_select() ORDER BY id_articulo;
2016-03-02 07:49:55am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 07:49:55am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:49:56am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:49:57am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-03'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:49:57am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:49:57am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-03'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:50:07am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 07:50:07am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:50:10am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:50:10am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:50:10am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 07:50:10am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 07:50:38am  -  select * from fn_user_select(1);
2016-03-02 07:50:38am  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-02 07:50:38am  -  SELECT * FROM fn_cotizacionfolio_select() AS retorno;
2016-03-02 07:50:38am  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-02 07:50:38am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:50:38am  -  select * from fn_user_select();
2016-03-02 07:50:38am  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-02 07:56:35am  -  select * from fn_cotizacionpendientes_select(5);
2016-03-02 07:56:35am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 07:56:35am  -  select * from fn_articuloscotizacion_select(5);
2016-03-02 08:15:20am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 08:15:20am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:15:38am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:15:38am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-01'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 08:15:38am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 08:15:38am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-01'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 08:15:44am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 08:15:44am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:16:06am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:16:06am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 08:16:06am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 08:16:06am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 08:16:23am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:16:23am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = NOW()::DATE AND TRIM(detallepedido) != '' ORDER BY fechapedido,region DESC;
2016-03-02 08:16:23am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 08:16:23am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE < NOW()::DATE AND TRIM(detallepedido) != '' ORDER BY fechapedido,region DESC;
2016-03-02 08:16:23am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 08:16:31am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:16:31am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE <= NOW()::DATE ORDER BY fechapedido,region DESC;
2016-03-02 08:16:31am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 08:16:47am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:16:47am  -  select * from fn_invent_select() ORDER BY id_articulo;
2016-03-02 08:21:36am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 08:21:36am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:21:39am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:21:39am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 08:21:39am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 08:21:39am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 08:21:45am  -  select * from fn_user_select(1);
2016-03-02 08:21:45am  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-02 08:21:45am  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-02 08:21:45am  -  select * from fn_articuloscotizacion_select(5);
2016-03-02 08:21:45am  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-02 08:21:45am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 08:21:45am  -  select * from fn_user_select();
2016-03-02 08:21:45am  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-02 10:02:36am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 10:02:36am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 10:02:38am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 10:02:38am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 10:02:38am  -  "Error: SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  la sintaxis de entrada no es v\u00e1lida para integer: \u00abValles Espa\u00f1oles 2 \u00bb\nCONTEXT:  sentencia SQL: \u00abSELECT UPPER(mae.calle),UPPER(mae.numinterior),UPPER(mae.numexterior),UPPER(mae.observaciones),dir.d_codigo,\/*UPPER(dir.d_asenta)*\/UPPER(mae.colonia),UPPER(dir.d_mnpio),UPPER(dir.d_estado),UPPER((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1)))::BIGINT \r\n\t\t                                                                                                                                                                                            FROM mae_direccionpedidos AS mae INNER JOIN cat_direcciones AS dir ON((SPLIT_PART(mae.colonia::VARCHAR||' - x','-',1))::BIGINT = dir.keyx)\r\n\t\twhere mae.keyx  = rDatos.direccionpedidokeyx\u00bb\nfunci\u00f3n PL\/pgSQL fn_pedidospendientes_select() en la l\u00ednea 30 en sentencia SQL"
2016-03-02 10:02:38am  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-05'::DATE ORDER BY fechapedido,region DESC;
2016-03-02 10:02:44am  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-02 10:02:44am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 10:02:46am  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-02 10:02:46am  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-04'::DATE ORDER BY fechapedido,region DESC;
